date,product_name,category,shelf_life_hours,day_of_week,weekend_flag,month,holiday_flag,promotion_flag,temperature_c,rainfall_mm,footfall,price,current_stock,produced_qty,qty_sold,waste_qty
2025-01-24,Coffee,Beverage,12,4,0,1,1,0,19.3,0.0,442,3.0,91,172,172,0
2024-05-20,Sandwich,Bakery,48,0,0,5,0,0,17.5,10.9,444,4.5,64,89,89,0
2024-06-23,Salad,Healthy,24,6,1,6,0,1,13.9,0.0,492,5.5,34,126,112,14
2025-12-13,Coffee,Beverage,12,5,1,12,0,0,1.0,2.9,465,3.0,27,184,184,0
2024-08-14,Pizza Slice,FastFood,24,2,0,8,0,1,19.5,0.0,447,5.0,18,121,121,0
2024-06-14,Sandwich,Bakery,48,4,0,6,0,0,22.5,6.0,344,4.5,17,92,92,0
2024-09-30,Sandwich,Bakery,48,0,0,9,0,0,28.8,0.0,361,4.5,116,116,97,19
2025-06-08,Chicken Roll,Snack,24,6,1,6,0,0,11.5,3.4,405,3.5,111,154,146,8
2025-02-01,Burger,FastFood,24,5,1,2,0,0,22.6,1.9,524,6.0,34,145,125,20
2025-01-12,Pizza Slice,FastFood,24,6,1,1,0,0,6.1,1.7,443,5.0,85,132,121,11
2025-05-16,Coffee,Beverage,12,4,0,5,0,0,10.1,1.1,236,3.0,34,139,122,17
2024-02-24,Burger,FastFood,24,5,1,2,0,0,30.4,10.4,505,6.0,109,159,159,0
2024-06-08,Sandwich,Bakery,48,5,1,6,0,0,11.5,0.3,488,4.5,107,137,125,12
2024-07-23,Salad,Healthy,24,1,0,7,0,0,19.1,3.1,361,5.5,93,59,59,0
2024-05-22,Bread,Bakery,48,2,0,5,0,0,13.4,0.6,370,2.5,19,120,117,3
2024-09-23,Coffee,Beverage,12,0,0,9,0,0,29.1,0.0,301,3.0,61,127,105,22
2024-08-03,Ice Cream,Dessert,72,5,1,8,0,1,15.8,3.6,419,4.0,63,196,179,17
2025-02-25,Sandwich,Bakery,48,1,0,2,0,0,22.6,3.7,366,4.5,55,118,118,0
2024-08-10,Ice Cream,Dessert,72,5,1,8,0,1,24.7,2.8,419,4.0,84,175,175,0
2024-02-19,Sandwich,Bakery,48,0,0,2,0,0,20.0,0.0,194,4.5,68,94,84,10
2025-03-21,Chicken Roll,Snack,24,4,0,3,0,0,12.2,8.3,299,3.5,89,132,132,0
2024-09-03,Bread,Bakery,48,1,0,9,0,0,11.3,6.3,433,2.5,68,152,148,4
2025-08-22,Burger,FastFood,24,4,0,8,0,0,22.3,2.2,387,6.0,97,119,95,24
2024-11-17,Salad,Healthy,24,6,1,11,0,0,14.9,2.7,595,5.5,19,129,109,20
2024-09-21,Ice Cream,Dessert,72,5,1,9,0,1,13.5,8.3,555,4.0,44,173,154,19
2025-09-16,Salad,Healthy,24,1,0,9,0,0,13.2,6.2,231,5.5,77,79,79,0
2024-04-23,Chicken Roll,Snack,24,1,0,4,0,1,18.1,0.0,325,3.5,102,142,142,0
2025-12-09,Bread,Bakery,48,1,0,12,0,0,29.3,3.4,296,2.5,56,107,107,0
2024-06-02,Bread,Bakery,48,6,1,6,0,0,8.1,3.9,418,2.5,112,148,136,12
2025-05-08,Chicken Roll,Snack,24,3,0,5,0,0,17.2,7.1,310,3.5,13,129,129,0
2024-10-16,Chicken Roll,Snack,24,2,0,10,0,0,20.6,2.3,407,3.5,50,96,96,0
2024-12-22,Chicken Roll,Snack,24,6,1,12,1,0,10.4,0.0,590,3.5,50,158,158,0
2024-12-08,Burger,FastFood,24,6,1,12,0,0,24.0,5.3,442,6.0,56,136,116,20
2025-07-04,Bread,Bakery,48,4,0,7,0,0,30.2,6.9,355,2.5,83,134,118,16
2025-03-18,Burger,FastFood,24,1,0,3,0,0,22.6,0.0,413,6.0,30,122,101,21
2024-04-11,Chicken Roll,Snack,24,3,0,4,0,0,22.2,2.3,382,3.5,105,154,131,23
2024-07-16,Chicken Roll,Snack,24,1,0,7,0,0,15.1,6.8,327,3.5,93,110,110,0
2024-12-02,Salad,Healthy,24,0,0,12,0,0,29.4,0.0,339,5.5,109,69,53,16
2024-05-07,Pizza Slice,FastFood,24,1,0,5,0,0,7.4,1.6,403,5.0,106,138,114,24
2024-12-04,Coffee,Beverage,12,2,0,12,0,0,16.3,4.1,364,3.0,85,152,152,0
2025-07-08,Burger,FastFood,24,1,0,7,0,0,7.6,7.1,350,6.0,81,124,124,0
2024-07-24,Bread,Bakery,48,2,0,7,1,1,18.2,3.4,390,2.5,106,163,163,0
2024-05-05,Coffee,Beverage,12,6,1,5,0,0,7.3,7.5,432,3.0,68,199,182,17
2024-11-13,Burger,FastFood,24,2,0,11,0,0,15.0,2.3,382,6.0,22,112,108,4
2025-11-24,Salad,Healthy,24,0,0,11,0,0,28.6,1.0,332,5.5,91,70,70,0
2024-12-26,Chicken Roll,Snack,24,3,0,12,0,0,20.7,3.2,269,3.5,93,125,114,11
2025-11-19,Pizza Slice,FastFood,24,2,0,11,0,0,29.9,3.5,398,5.0,47,138,132,6
2024-06-02,Sandwich,Bakery,48,6,1,6,0,0,30.4,0.5,416,4.5,75,131,117,14
2024-11-04,Burger,FastFood,24,0,0,11,0,0,6.4,11.5,401,6.0,68,153,133,20
2024-02-28,Pizza Slice,FastFood,24,2,0,2,0,0,17.1,0.0,272,5.0,60,107,102,5
2024-09-04,Ice Cream,Dessert,72,2,0,9,0,0,19.0,1.0,387,4.0,18,143,123,20
2024-03-23,Chicken Roll,Snack,24,5,1,3,0,0,28.0,5.8,508,3.5,83,143,132,11
2024-02-23,Burger,FastFood,24,4,0,2,0,0,17.1,6.3,323,6.0,82,97,86,11
2024-09-04,Pizza Slice,FastFood,24,2,0,9,0,0,23.7,0.0,371,5.0,56,128,111,17
2024-12-31,Coffee,Beverage,12,1,0,12,0,1,11.2,0.0,377,3.0,25,145,143,2
2025-08-28,Bread,Bakery,48,3,0,8,0,1,17.1,0.0,405,2.5,12,142,142,0
2025-08-25,Ice Cream,Dessert,72,0,0,8,0,0,8.4,1.6,314,4.0,69,125,113,12
2025-11-24,Coffee,Beverage,12,0,0,11,0,0,33.0,0.0,399,3.0,49,133,113,20
2025-09-17,Pizza Slice,FastFood,24,2,0,9,0,0,18.0,0.0,377,5.0,86,121,121,0
2024-08-01,Bread,Bakery,48,3,0,8,0,0,24.9,0.0,348,2.5,111,147,125,22
2024-12-06,Bread,Bakery,48,4,0,12,0,0,23.7,5.2,431,2.5,10,131,131,0
2024-05-19,Pizza Slice,FastFood,24,6,1,5,0,0,24.0,0.0,440,5.0,64,148,132,16
2025-01-23,Pizza Slice,FastFood,24,3,0,1,0,0,11.7,0.0,388,5.0,15,121,102,19
2024-02-08,Ice Cream,Dessert,72,3,0,2,0,0,15.7,6.2,208,4.0,95,92,92,0
2024-10-11,Salad,Healthy,24,4,0,10,0,0,10.7,6.0,356,5.5,31,116,99,17
2025-02-17,Chicken Roll,Snack,24,0,0,2,0,0,25.8,10.3,334,3.5,20,112,112,0
2025-11-09,Salad,Healthy,24,6,1,11,0,0,26.4,0.0,485,5.5,18,121,104,17
2025-04-25,Sandwich,Bakery,48,4,0,4,0,0,12.7,5.6,381,4.5,10,94,76,18
2024-04-02,Bread,Bakery,48,1,0,4,1,0,23.3,3.0,451,2.5,26,155,155,0
2024-09-25,Coffee,Beverage,12,2,0,9,0,0,21.8,8.3,375,3.0,12,142,142,0
2025-06-24,Coffee,Beverage,12,1,0,6,0,0,20.4,5.3,413,3.0,102,152,146,6
2024-12-01,Chicken Roll,Snack,24,6,1,12,0,0,16.3,8.7,490,3.5,54,140,140,0
2024-05-18,Coffee,Beverage,12,5,1,5,0,0,8.6,2.7,509,3.0,66,176,174,2
2024-11-28,Coffee,Beverage,12,3,0,11,1,0,12.7,2.6,472,3.0,64,185,185,0
2025-05-21,Pizza Slice,FastFood,24,2,0,5,0,0,22.6,0.0,337,5.0,107,101,101,0
2024-02-17,Chicken Roll,Snack,24,5,1,2,0,0,26.4,14.0,550,3.5,90,154,135,19
2025-04-29,Sandwich,Bakery,48,1,0,4,0,0,14.9,1.1,367,4.5,26,104,104,0
2025-12-27,Salad,Healthy,24,5,1,12,0,0,19.3,6.8,408,5.5,51,102,102,0
2024-09-23,Ice Cream,Dessert,72,0,0,9,0,0,20.7,0.0,406,4.0,89,141,140,1
2025-12-30,Burger,FastFood,24,1,0,12,0,0,22.0,2.8,443,6.0,76,111,89,22
2024-08-09,Coffee,Beverage,12,4,0,8,0,0,22.2,0.0,377,3.0,31,116,116,0
2025-03-12,Salad,Healthy,24,2,0,3,0,0,23.2,6.3,325,5.5,46,75,69,6
2024-03-10,Coffee,Beverage,12,6,1,3,0,0,14.2,3.3,395,3.0,65,193,169,24
2025-03-30,Bread,Bakery,48,6,1,3,0,0,23.2,5.4,616,2.5,25,150,150,0
2025-04-03,Sandwich,Bakery,48,3,0,4,0,0,10.8,7.5,352,4.5,67,103,84,19
2025-05-29,Bread,Bakery,48,3,0,5,0,0,13.3,2.3,430,2.5,75,143,143,0
2025-07-26,Sandwich,Bakery,48,5,1,7,0,0,15.8,6.8,553,4.5,72,111,111,0
2025-07-16,Coffee,Beverage,12,2,0,7,1,0,22.4,6.5,394,3.0,20,157,155,2
2024-06-03,Salad,Healthy,24,0,0,6,0,0,19.4,5.6,359,5.5,98,72,72,0
2024-03-04,Salad,Healthy,24,0,0,3,0,0,15.2,10.3,407,5.5,23,92,88,4
2025-03-09,Bread,Bakery,48,6,1,3,0,0,4.0,0.0,505,2.5,37,168,158,10
2024-04-03,Coffee,Beverage,12,2,0,4,0,0,20.7,2.2,455,3.0,49,164,158,6
2025-10-21,Bread,Bakery,48,1,0,10,0,0,19.4,6.0,398,2.5,116,118,118,0
2024-02-14,Sandwich,Bakery,48,2,0,2,0,0,11.7,7.0,367,4.5,17,100,100,0
2025-08-29,Coffee,Beverage,12,4,0,8,0,0,20.4,4.2,310,3.0,117,144,126,18
2024-10-02,Burger,FastFood,24,2,0,10,0,0,16.2,2.0,346,6.0,65,120,113,7
2024-12-25,Sandwich,Bakery,48,2,0,12,0,0,14.6,1.6,303,4.5,22,94,78,16
2024-02-05,Coffee,Beverage,12,0,0,2,0,1,24.0,9.0,345,3.0,19,155,131,24
2024-05-07,Ice Cream,Dessert,72,1,0,5,0,0,18.8,2.6,368,4.0,115,140,122,18
2024-03-29,Bread,Bakery,48,4,0,3,0,1,10.4,5.4,441,2.5,49,161,157,4
2024-08-05,Sandwich,Bakery,48,0,0,8,0,0,23.2,10.8,415,4.5,108,120,118,2
2025-03-14,Salad,Healthy,24,4,0,3,0,0,16.3,1.8,464,5.5,99,106,106,0
2025-08-29,Ice Cream,Dessert,72,4,0,8,0,0,28.3,0.0,363,4.0,101,140,126,14
2025-03-26,Pizza Slice,FastFood,24,2,0,3,0,0,19.5,6.3,443,5.0,71,134,134,0
2024-07-24,Bread,Bakery,48,2,0,7,0,0,18.8,0.0,374,2.5,71,144,135,9
2024-05-06,Chicken Roll,Snack,24,0,0,5,0,0,35.7,5.5,390,3.5,51,141,137,4
2025-05-14,Coffee,Beverage,12,2,0,5,0,0,8.3,4.0,290,3.0,100,134,127,7
2025-11-16,Bread,Bakery,48,6,1,11,0,0,17.5,6.6,565,2.5,25,157,157,0
2025-12-22,Salad,Healthy,24,0,0,12,0,1,14.3,8.6,326,5.5,94,112,98,14
2025-10-22,Bread,Bakery,48,2,0,10,0,0,23.4,3.9,380,2.5,96,191,177,14
2025-02-20,Chicken Roll,Snack,24,3,0,2,0,1,7.1,1.8,364,3.5,81,137,126,11
2024-07-08,Pizza Slice,FastFood,24,0,0,7,0,1,28.0,0.5,369,5.0,41,130,117,13
2025-12-25,Coffee,Beverage,12,3,0,12,0,1,8.0,0.0,324,3.0,81,195,176,19
2025-01-05,Sandwich,Bakery,48,6,1,1,0,0,26.5,9.8,404,4.5,37,123,123,0
2025-07-03,Salad,Healthy,24,3,0,7,0,0,22.7,2.0,316,5.5,67,67,51,16
2024-04-14,Pizza Slice,FastFood,24,6,1,4,0,1,10.4,0.0,463,5.0,10,137,135,2
2025-08-31,Salad,Healthy,24,6,1,8,1,1,8.3,2.1,520,5.5,65,136,136,0
2024-10-13,Bread,Bakery,48,6,1,10,0,0,19.9,5.9,422,2.5,33,142,142,0
2024-07-13,Burger,FastFood,24,5,1,7,1,0,25.7,2.5,600,6.0,96,166,151,15
2025-03-09,Pizza Slice,FastFood,24,6,1,3,0,0,13.6,1.7,570,5.0,12,135,130,5
2025-03-08,Pizza Slice,FastFood,24,5,1,3,0,0,5.3,4.1,355,5.0,61,117,117,0
2024-10-28,Chicken Roll,Snack,24,0,0,10,0,0,24.4,3.4,425,3.5,77,124,113,11
2025-06-13,Coffee,Beverage,12,4,0,6,0,0,23.1,4.2,250,3.0,81,109,109,0
2025-07-26,Bread,Bakery,48,5,1,7,0,0,10.8,2.6,478,2.5,74,169,145,24
2025-11-30,Sandwich,Bakery,48,6,1,11,0,0,5.8,5.3,466,4.5,43,142,127,15
2025-07-17,Chicken Roll,Snack,24,3,0,7,0,0,21.9,0.0,379,3.5,63,106,101,5
2024-11-30,Chicken Roll,Snack,24,5,1,11,0,1,14.6,4.7,474,3.5,22,154,153,1
2024-06-14,Chicken Roll,Snack,24,4,0,6,0,1,9.0,4.1,363,3.5,36,124,124,0
2025-02-18,Coffee,Beverage,12,1,0,2,0,0,14.3,3.9,460,3.0,56,128,128,0
2025-06-15,Ice Cream,Dessert,72,6,1,6,0,0,18.4,4.8,449,4.0,53,146,146,0
2024-01-19,Salad,Healthy,24,4,0,1,1,0,16.5,0.5,298,5.5,57,131,107,24
2024-11-12,Coffee,Beverage,12,1,0,11,0,0,16.0,0.0,454,3.0,23,154,133,21
2025-04-07,Salad,Healthy,24,0,0,4,0,0,14.9,0.8,461,5.5,12,88,88,0
2024-06-19,Salad,Healthy,24,2,0,6,1,0,19.6,5.8,353,5.5,83,140,118,22
2025-10-19,Burger,FastFood,24,6,1,10,0,0,23.4,5.2,484,6.0,15,130,130,0
2024-04-02,Salad,Healthy,24,1,0,4,0,0,20.1,0.0,379,5.5,15,76,76,0
2024-04-15,Sandwich,Bakery,48,0,0,4,0,0,10.2,0.0,377,4.5,79,114,95,19
2025-06-17,Chicken Roll,Snack,24,1,0,6,0,0,18.5,1.7,426,3.5,114,137,137,0
2025-12-14,Sandwich,Bakery,48,6,1,12,0,0,24.0,3.0,442,4.5,34,124,124,0
2025-12-18,Burger,FastFood,24,3,0,12,0,0,25.3,9.6,320,6.0,20,103,98,5
2025-02-08,Ice Cream,Dessert,72,5,1,2,1,0,21.4,1.6,541,4.0,63,185,185,0
2024-08-28,Sandwich,Bakery,48,2,0,8,0,0,16.7,3.1,309,4.5,57,106,106,0
2025-11-30,Coffee,Beverage,12,6,1,11,0,0,18.4,0.1,563,3.0,72,194,170,24
2024-01-12,Coffee,Beverage,12,4,0,1,0,1,13.0,0.2,343,3.0,102,144,144,0
2025-09-04,Ice Cream,Dessert,72,3,0,9,0,0,23.9,4.5,398,4.0,24,165,145,20
2025-03-06,Ice Cream,Dessert,72,3,0,3,0,0,13.3,0.0,355,4.0,34,122,122,0
2024-06-12,Burger,FastFood,24,2,0,6,0,0,29.0,0.0,381,6.0,102,116,96,20
2025-06-17,Pizza Slice,FastFood,24,1,0,6,0,0,14.7,0.0,395,5.0,66,96,92,4
2024-01-09,Bread,Bakery,48,1,0,1,0,0,21.4,0.2,434,2.5,102,139,121,18
2025-08-11,Burger,FastFood,24,0,0,8,0,0,26.7,0.2,485,6.0,104,136,120,16
2024-07-05,Pizza Slice,FastFood,24,4,0,7,0,0,18.1,11.4,342,5.0,40,110,102,8
2024-05-08,Sandwich,Bakery,48,2,0,5,0,0,22.6,0.1,385,4.5,117,99,96,3
2025-02-13,Sandwich,Bakery,48,3,0,2,1,0,14.8,6.6,484,4.5,75,148,148,0
2024-11-11,Ice Cream,Dessert,72,0,0,11,0,0,12.9,5.9,286,4.0,86,136,115,21
2024-09-02,Bread,Bakery,48,0,0,9,0,0,13.4,4.4,254,2.5,82,140,140,0
2024-07-19,Burger,FastFood,24,4,0,7,0,0,18.5,1.9,436,6.0,33,99,88,11
2025-01-20,Salad,Healthy,24,0,0,1,0,0,20.7,8.1,393,5.5,110,58,56,2
2025-12-28,Ice Cream,Dessert,72,6,1,12,0,1,18.9,2.5,374,4.0,54,187,167,20
2024-05-27,Burger,FastFood,24,0,0,5,0,0,16.4,3.6,336,6.0,87,136,113,23
2025-12-18,Ice Cream,Dessert,72,3,0,12,0,1,19.4,2.0,345,4.0,53,168,150,18
2024-04-18,Sandwich,Bakery,48,3,0,4,0,0,15.4,4.1,272,4.5,63,89,82,7
2024-09-07,Pizza Slice,FastFood,24,5,1,9,0,0,18.7,0.0,555,5.0,100,124,115,9
2024-03-12,Salad,Healthy,24,1,0,3,0,0,17.5,4.3,344,5.5,67,89,89,0
2025-12-06,Coffee,Beverage,12,5,1,12,0,0,11.1,8.7,520,3.0,117,182,182,0
2024-07-30,Coffee,Beverage,12,1,0,7,0,1,18.8,2.3,417,3.0,101,171,165,6
2024-02-12,Sandwich,Bakery,48,0,0,2,0,0,5.4,3.8,286,4.5,18,85,81,4
2025-03-15,Sandwich,Bakery,48,5,1,3,0,1,12.7,2.8,465,4.5,20,160,138,22
2025-09-01,Sandwich,Bakery,48,0,0,9,0,0,29.8,7.4,283,4.5,56,94,94,0
2024-09-23,Salad,Healthy,24,0,0,9,0,0,21.5,10.2,392,5.5,55,86,78,8
2025-12-20,Chicken Roll,Snack,24,5,1,12,1,1,22.4,3.7,478,3.5,101,201,194,7
2025-03-04,Salad,Healthy,24,1,0,3,0,0,25.5,0.9,301,5.5,23,73,73,0
2025-06-30,Ice Cream,Dessert,72,0,0,6,0,0,17.0,7.2,440,4.0,47,150,143,7
2024-08-04,Burger,FastFood,24,6,1,8,0,0,14.4,1.0,480,6.0,59,134,112,22
2025-11-03,Chicken Roll,Snack,24,0,0,11,0,0,18.8,1.3,290,3.5,80,135,121,14
2024-06-26,Chicken Roll,Snack,24,2,0,6,0,0,12.0,0.0,469,3.5,41,131,131,0
2025-01-11,Burger,FastFood,24,5,1,1,0,1,25.4,3.7,552,6.0,48,148,138,10
2024-02-08,Chicken Roll,Snack,24,3,0,2,0,0,33.9,1.4,379,3.5,62,127,127,0
2024-09-09,Chicken Roll,Snack,24,0,0,9,0,1,11.1,0.0,426,3.5,28,168,147,21
2025-08-29,Ice Cream,Dessert,72,4,0,8,1,0,27.7,2.7,394,4.0,71,171,171,0
2025-11-22,Salad,Healthy,24,5,1,11,0,0,23.9,3.8,392,5.5,42,104,89,15
2025-01-12,Sandwich,Bakery,48,6,1,1,0,0,26.0,0.8,546,4.5,15,140,131,9
2025-05-17,Chicken Roll,Snack,24,5,1,5,0,0,17.2,3.5,455,3.5,58,140,140,0
2025-03-04,Ice Cream,Dessert,72,1,0,3,0,0,19.0,9.4,391,4.0,24,111,111,0
2024-05-02,Salad,Healthy,24,3,0,5,0,0,21.9,0.0,411,5.5,102,81,78,3
2024-03-07,Bread,Bakery,48,3,0,3,0,0,16.4,3.0,352,2.5,25,123,123,0
2024-07-13,Bread,Bakery,48,5,1,7,0,0,22.3,5.1,473,2.5,53,163,163,0
2024-09-22,Sandwich,Bakery,48,6,1,9,0,0,23.0,2.7,517,4.5,45,146,139,7
2024-06-19,Ice Cream,Dessert,72,2,0,6,0,1,15.7,0.0,302,4.0,69,143,131,12
2024-06-27,Bread,Bakery,48,3,0,6,0,0,15.5,2.7,289,2.5,107,116,116,0
2025-06-01,Bread,Bakery,48,6,1,6,1,0,9.0,2.9,558,2.5,91,173,173,0
2025-01-04,Salad,Healthy,24,5,1,1,1,0,11.7,0.0,580,5.5,54,135,127,8
2024-08-20,Chicken Roll,Snack,24,1,0,8,0,1,21.5,0.9,423,3.5,101,148,131,17
2025-06-23,Sandwich,Bakery,48,0,0,6,0,0,14.1,11.3,412,4.5,63,127,121,6
2025-06-11,Pizza Slice,FastFood,24,2,0,6,0,0,13.9,0.0,338,5.0,32,142,126,16
2024-06-06,Coffee,Beverage,12,3,0,6,0,0,17.3,0.0,475,3.0,91,171,163,8
2024-10-29,Bread,Bakery,48,1,0,10,0,0,18.3,2.6,421,2.5,66,138,123,15
2025-06-16,Burger,FastFood,24,0,0,6,0,0,5.0,0.6,294,6.0,67,110,110,0
2024-11-26,Chicken Roll,Snack,24,1,0,11,0,0,13.2,1.8,362,3.5,106,114,106,8
2025-06-14,Burger,FastFood,24,5,1,6,0,0,15.5,0.8,389,6.0,58,154,136,18
2024-12-10,Bread,Bakery,48,1,0,12,0,1,28.9,1.2,358,2.5,28,173,156,17
2025-03-14,Burger,FastFood,24,4,0,3,0,0,7.1,10.5,306,6.0,48,121,106,15
2024-01-10,Ice Cream,Dessert,72,2,0,1,0,0,6.9,8.9,325,4.0,35,107,107,0
2024-07-27,Bread,Bakery,48,5,1,7,0,0,24.9,8.0,480,2.5,102,155,155,0
2025-09-12,Burger,FastFood,24,4,0,9,0,0,8.1,7.3,241,6.0,82,86,86,0
2024-05-09,Ice Cream,Dessert,72,3,0,5,0,0,18.2,3.4,339,4.0,60,124,124,0
2024-03-29,Salad,Healthy,24,4,0,3,1,0,20.7,0.0,461,5.5,115,126,126,0
2025-12-07,Burger,FastFood,24,6,1,12,0,0,25.2,0.0,519,6.0,97,137,137,0
2024-01-15,Chicken Roll,Snack,24,0,0,1,0,0,20.8,0.0,338,3.5,58,126,117,9
2024-05-23,Salad,Healthy,24,3,0,5,0,1,19.3,0.0,525,5.5,54,99,99,0
2024-01-07,Sandwich,Bakery,48,6,1,1,0,0,15.0,6.5,479,4.5,84,128,118,10
2025-01-17,Sandwich,Bakery,48,4,0,1,0,0,12.2,2.6,284,4.5,68,101,101,0
2024-06-27,Pizza Slice,FastFood,24,3,0,6,0,0,12.7,3.7,425,5.0,12,150,126,24
2025-06-02,Sandwich,Bakery,48,0,0,6,1,0,21.8,6.9,356,4.5,46,139,138,1
2025-03-07,Coffee,Beverage,12,4,0,3,1,1,16.9,5.7,541,3.0,70,199,184,15
2024-04-04,Chicken Roll,Snack,24,3,0,4,0,0,7.1,6.6,319,3.5,36,113,113,0
2025-07-15,Pizza Slice,FastFood,24,1,0,7,0,0,24.7,4.4,344,5.0,43,104,104,0
2024-08-23,Ice Cream,Dessert,72,4,0,8,0,0,25.1,2.4,544,4.0,47,176,176,0
2025-01-26,Sandwich,Bakery,48,6,1,1,0,0,25.0,9.8,371,4.5,31,112,93,19
2025-04-29,Bread,Bakery,48,1,0,4,0,0,15.1,0.3,423,2.5,90,166,143,23
2024-11-20,Coffee,Beverage,12,2,0,11,1,0,8.1,1.4,458,3.0,64,191,178,13
2025-02-25,Sandwich,Bakery,48,1,0,2,0,0,17.2,6.0,352,4.5,91,96,85,11
2025-11-13,Sandwich,Bakery,48,3,0,11,0,0,17.3,1.2,315,4.5,110,131,108,23
2024-07-07,Burger,FastFood,24,6,1,7,0,0,17.3,3.1,437,6.0,80,132,130,2
2025-09-09,Salad,Healthy,24,1,0,9,0,0,19.6,3.1,291,5.5,56,88,88,0
2024-10-24,Sandwich,Bakery,48,3,0,10,0,0,18.8,0.0,332,4.5,66,100,81,19
2025-07-27,Ice Cream,Dessert,72,6,1,7,0,1,22.3,6.2,543,4.0,39,180,178,2
2024-05-01,Chicken Roll,Snack,24,2,0,5,0,0,11.1,7.0,344,3.5,30,102,102,0
2025-05-06,Sandwich,Bakery,48,1,0,5,0,0,29.0,3.3,311,4.5,88,102,84,18
2025-03-27,Ice Cream,Dessert,72,3,0,3,0,0,11.8,5.1,352,4.0,79,91,85,6
2024-12-05,Chicken Roll,Snack,24,3,0,12,0,0,16.5,0.0,319,3.5,35,114,114,0
2025-01-25,Salad,Healthy,24,5,1,1,1,0,21.9,2.5,574,5.5,106,124,124,0
2025-08-21,Ice Cream,Dessert,72,3,0,8,0,0,26.4,0.0,327,4.0,50,136,129,7
2025-08-05,Sandwich,Bakery,48,1,0,8,0,0,31.2,5.7,361,4.5,99,124,106,18
2025-10-31,Pizza Slice,FastFood,24,4,0,10,0,0,21.2,2.7,397,5.0,85,129,129,0
2025-07-06,Bread,Bakery,48,6,1,7,0,1,17.0,0.0,438,2.5,45,173,173,0
2024-01-13,Salad,Healthy,24,5,1,1,0,0,18.9,0.0,497,5.5,57,135,113,22
2024-02-10,Coffee,Beverage,12,5,1,2,0,0,7.2,4.0,450,3.0,71,186,178,8
2025-10-10,Pizza Slice,FastFood,24,4,0,10,1,0,20.2,9.6,438,5.0,118,142,141,1
2024-09-30,Burger,FastFood,24,0,0,9,0,1,10.3,0.0,305,6.0,91,140,136,4
2025-01-10,Bread,Bakery,48,4,0,1,0,0,17.9,0.0,374,2.5,99,136,126,10
2025-12-29,Burger,FastFood,24,0,0,12,0,1,14.0,0.0,391,6.0,26,143,126,17
2025-08-10,Chicken Roll,Snack,24,6,1,8,0,0,21.5,4.8,370,3.5,109,147,147,0
2025-02-11,Coffee,Beverage,12,1,0,2,0,0,27.4,0.0,485,3.0,29,128,128,0
2024-03-11,Chicken Roll,Snack,24,0,0,3,0,0,15.2,13.1,345,3.5,76,113,113,0
2025-04-03,Burger,FastFood,24,3,0,4,0,0,18.4,6.8,289,6.0,107,123,113,10
2025-10-22,Pizza Slice,FastFood,24,2,0,10,0,0,17.8,2.6,285,5.0,57,78,78,0
2025-08-18,Pizza Slice,FastFood,24,0,0,8,0,0,24.2,6.0,353,5.0,43,107,107,0
2024-07-10,Pizza Slice,FastFood,24,2,0,7,0,0,20.7,7.9,314,5.0,57,74,71,3
2024-03-24,Sandwich,Bakery,48,6,1,3,0,0,27.6,0.0,517,4.5,78,126,119,7
2025-11-23,Coffee,Beverage,12,6,1,11,0,0,19.1,0.0,510,3.0,47,166,166,0
2025-09-09,Bread,Bakery,48,1,0,9,0,0,24.3,0.0,428,2.5,26,136,135,1
2025-05-30,Burger,FastFood,24,4,0,5,0,0,20.4,3.3,371,6.0,90,111,111,0
2025-01-26,Coffee,Beverage,12,6,1,1,0,0,16.3,13.0,346,3.0,62,173,153,20
2025-06-05,Coffee,Beverage,12,3,0,6,0,0,17.1,0.0,304,3.0,94,159,153,6
2025-10-22,Pizza Slice,FastFood,24,2,0,10,0,1,18.0,6.3,420,5.0,70,122,116,6
2025-07-09,Burger,FastFood,24,2,0,7,1,0,29.5,4.4,378,6.0,81,134,129,5
2024-09-04,Ice Cream,Dessert,72,2,0,9,0,0,-0.9,0.5,320,4.0,36,91,91,0
2024-04-19,Chicken Roll,Snack,24,4,0,4,0,0,11.1,3.8,345,3.5,94,110,110,0
2025-06-13,Salad,Healthy,24,4,0,6,0,0,33.2,0.0,238,5.5,97,78,78,0
2025-06-25,Pizza Slice,FastFood,24,2,0,6,0,0,22.9,14.0,358,5.0,51,84,81,3
2024-07-28,Coffee,Beverage,12,6,1,7,0,0,12.8,0.9,459,3.0,17,153,151,2
2024-02-26,Bread,Bakery,48,0,0,2,0,0,12.6,0.0,361,2.5,85,142,142,0
2024-04-17,Pizza Slice,FastFood,24,2,0,4,0,1,25.5,1.7,333,5.0,69,118,118,0
2025-06-27,Salad,Healthy,24,4,0,6,0,0,19.8,6.2,326,5.5,115,66,66,0
2024-02-09,Pizza Slice,FastFood,24,4,0,2,0,0,22.0,0.2,257,5.0,35,114,93,21
2025-10-24,Coffee,Beverage,12,4,0,10,0,0,26.2,2.2,373,3.0,115,143,134,9
2024-10-26,Pizza Slice,FastFood,24,5,1,10,0,0,18.0,0.8,572,5.0,37,140,121,19
2024-07-15,Burger,FastFood,24,0,0,7,1,0,19.2,4.7,463,6.0,77,151,134,17
2024-03-11,Bread,Bakery,48,0,0,3,0,1,12.7,0.0,264,2.5,19,132,132,0
